datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/06/26 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,17,0,-999,-21.522,-42.201,11.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,IBITINGA,Cerrado,15,0,1,-21.87,-48.799,4.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ANTONIO JOAO,Cerrado,9,0,0.5,-22.263,-56.016,28.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,SANTA BARBARA D'OESTE,Mata Atlantica,4,0.1,1,-22.844,-47.454,15.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,1,-22.851,-43.442,9.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,CAPIVARI,Mata Atlantica,3,0.3,1,-22.873,-47.46,74.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,CAPIVARI,Mata Atlantica,3,0.3,1,-22.883,-47.468,52.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,CAPIVARI,Mata Atlantica,3,0.3,1,-22.874,-47.469,181.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,CAPIVARI,Mata Atlantica,3,0.3,0.9,-22.882,-47.458,12.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AMAMBAI,Mata Atlantica,2,0,1,-23.015,-54.983,17.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,LONDRINA,Mata Atlantica,7,0,0.8,-23.404,-50.999,16.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,LONDRINA,Mata Atlantica,6,0,0.8,-23.405,-51.011,10.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,ARAPONGAS,Mata Atlantica,2,0,0.6,-23.445,-51.424,6.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,PONTA GROSSA,Mata Atlantica,2,0,0.5,-25.133,-50.277,10
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,PALMEIRA,Mata Atlantica,3,0,0.4,-25.548,-50.19,41.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARANA,PALMEIRA,Mata Atlantica,4,0,0.2,-25.547,-50.178,11.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,34,0,0.8,-11.806,-56.436,47.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,34,0,1,-11.748,-55.136,22.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,23,0.1,0.7,-11.395,-54.43,514.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,DIANOPOLIS,Cerrado,38,0,1,-11.495,-46.779,19
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO BOM JESUS,Cerrado,38,0,1,-11.816,-46.48,10.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,DIANOPOLIS,Cerrado,38,0,1,-11.497,-46.792,10.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,35,0.2,0.8,-11.417,-54.27,20.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,39,0,1,-11.446,-52.065,78.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,NATIVIDADE,Cerrado,39,0,1,-11.661,-47.651,10.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,25,0.1,0.7,-11.394,-54.417,64.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,39,0,0.7,-11.447,-52.075,157.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PEIXE,Cerrado,38,0,1,-11.664,-48.401,21.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PEIXE,Cerrado,38,0,1,-11.665,-48.411,72.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,39,0,0.7,-11.42,-52.079,31.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,40,0,1,-11.455,-52.064,16.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,34,0.1,0.7,-11.67,-54.27,23.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,34,0.1,0.7,-11.672,-54.283,22
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,40,0,0.7,-11.457,-52.073,15
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,JUINA,Cerrado,25,0,0.7,-11.674,-59.216,33.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,35,0,0.8,-11.681,-54.782,37.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,39,0,0.8,-11.428,-52.068,122.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,34,0,0.7,-11.457,-55.095,22.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,35,0,0.7,-11.691,-54.767,19.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,21,0.1,0.7,-11.397,-54.442,41
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,34,0,0.7,-11.747,-55.121,102.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,23,0,0.6,-14.021,-59.588,694.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,36,0,0.8,-14.253,-52.03,12.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,37,0,0.8,-14.255,-52.04,13.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,35,0,0.8,-14.257,-52.024,19.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,36,0,0.9,-14.258,-52.034,41.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,37,0,0.9,-14.27,-52.054,15.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,37,0,1,-14.269,-52.043,18.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,33,0,1,-14.352,-53.385,12.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,26,0,1,-14.374,-58.41,27.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,28,0,1,-14.376,-58.417,31.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,33,0,1,-14.666,-52.66,13.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,33,0,1,-14.675,-52.659,54.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,26,0,1,-14.716,-52.5,9.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,24,0,1,-15.601,-53.523,200.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,23,0,0.9,-15.59,-53.524,120.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,23,0,1,-15.592,-53.537,88.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,24,0,1,-15.602,-53.536,621.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,32,0,1,-13.661,-58.092,367.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,32,0,1,-13.664,-58.118,257.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,32,0,1,-13.676,-58.09,95.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,31,0,1,-13.679,-58.116,53.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,29,0,1,-13.844,-58.119,73.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,28,0,1,-13.845,-58.112,40.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,33,0,0.7,-13.884,-59.686,88.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,4,0,1,-13.85,-60.347,56.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,33,0,0.7,-13.89,-59.681,143.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,33,0,0.8,-13.901,-59.684,133.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,33,0,0.8,-13.906,-59.679,61.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,22,0,0.6,-14.001,-59.555,335.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,22,0,0.8,-14.004,-59.59,223.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,24,0,0.6,-14.01,-59.561,614.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,22,0,0.6,-14.014,-59.597,101.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,35,0,0.8,-14.252,-52.02,10.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,26,0,0.6,-14.017,-59.553,1625.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,25,0,1,-15.604,-53.549,109
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,25,0,1,-15.613,-53.534,71.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,27,0,1,-15.615,-53.547,618.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,27,0,1,-15.616,-53.56,633
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,TESOURO,Cerrado,28,0,1,-15.625,-53.546,21.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,34,0,0.8,-11.459,-55.103,36.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,CARIRI DO TOCANTINS,Cerrado,39,0,1,-11.759,-49.167,17.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,39,0,0.7,-11.429,-52.077,81.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,34,0,0.8,-11.47,-55.101,22.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,IPIRANGA DO NORTE,Amazonia,31,0,0.8,-11.768,-56.067,18.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,34,0,0.8,-11.801,-56.425,24.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,27,0,1,-11.474,-51.992,14.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,34,0,0.8,-11.804,-56.443,39.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,14,0,0.8,-20.059,-47.165,7.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,39,0,1,-10.872,-49.773,39
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,IGARAPAVA,Cerrado,8,0,1,-20.008,-47.81,7.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTONIO,Cerrado,38,0,1,-12.205,-51.045,8.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,39,0,0.9,-12.236,-48.906,10.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,38,0,0.9,-12.239,-57.107,33.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TAGUATINGA,Cerrado,37,0,1,-12.268,-46.741,41.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.298,-50.401,17.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.299,-50.41,12.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.301,-50.363,24
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,21,0,0.8,-12.376,-55.04,19.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.303,-50.372,82.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.304,-50.381,16.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,21,0,0.6,-12.378,-55.055,18.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,CONCEICAO DO TOCANTINS,Cerrado,37,0,1,-12.381,-47.474,13.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATA,Amazonia,39,0,1,-12.397,-54.485,13.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,47,0,1,-12.402,-51.673,11
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Cerrado,46,0,1,-12.408,-51.652,76.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,47,0,1,-12.411,-51.672,44
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,46,0,1,-12.41,-51.662,57
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,46,0,1,-12.42,-51.67,121.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,46,0,1,-12.422,-51.68,57
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.43,-50.235,12.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,39,0,1,-12.431,-50.244,9.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,55,0,0.8,-12.458,-54.069,12.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,52,0,0.8,-12.459,-54.082,46.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PARANA,Cerrado,16,0,1,-12.617,-48.078,8.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,32,0,0.7,-12.664,-57.31,62
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,30,0,0.9,-12.669,-57.355,29.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,40,0,0.8,-12.564,-54.023,33
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,29,0,0.7,-12.683,-57.353,278.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,26,0,0.7,-12.686,-57.376,171.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,28,0,1,-12.719,-57.011,33.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,AURORA DO TOCANTINS,Cerrado,38,0,1,-12.752,-46.302,15.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,25,0,0.8,-12.804,-56.845,773.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,27,0,0.8,-12.802,-56.825,335.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,29,0,0.8,-12.815,-56.823,205.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,28,0,0.8,-12.817,-56.844,792.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,36,0,1,-13.124,-52.945,34
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,36,0,0.8,-13.142,-52.931,17.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,35,0,1,-13.144,-52.943,23.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PARANA,Cerrado,11,0,0.7,-13.373,-47.656,12
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,32,0,1,-13.663,-58.126,63
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,32,0,1,-13.66,-58.099,255.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ARICANDUVA,Mata Atlantica,35,0,1,-17.899,-42.655,17.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PRESIDENTE OLEGARIO,Cerrado,15,0,1,-17.986,-46.323,21.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,GOIAS,MAURILANDIA,Cerrado,15,0,1,-18.031,-50.326,9.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,30,0,1,-18.352,-44.469,46.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,30,0,1,-18.363,-44.466,13
2021/06/26 17:00:00,AQUA_M-T,Brasil,ESPIRITO SANTO,NOVA VENECIA,Mata Atlantica,30,0,1,-18.455,-40.523,51.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,15,0,1,-18.571,-55.381,86.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BIQUINHAS,Cerrado,16,0,1,-18.742,-45.482,9.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.9,-18.573,-55.401,31.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0.1,1,-18.596,-55.975,46.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BIQUINHAS,Cerrado,15,0,1,-18.744,-45.494,23.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Cerrado,15,0,1,-18.771,-48.605,12.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Cerrado,15,0,1,-18.779,-48.594,11.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,15,0,1,-18.78,-48.603,92.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0.1,0.9,-18.83,-57.363,29.7
