datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,15,0,1,-18.837,-49.451,46.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,15,0,1,-18.836,-49.442,70.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Mata Atlantica,15,0,1,-18.845,-49.44,15.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,15,0,1,-18.846,-49.45,61.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,15,0,1,-18.906,-47.159,5.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,15,0,1,-18.907,-47.169,7.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,FUNILANDIA,Cerrado,35,0,1,-19.281,-44.09,21
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JEQUITIBA,Cerrado,35,0,1,-19.283,-44.104,20.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,14,0,1,-19.502,-44.373,12.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,14,0,1,-19.51,-44.357,11.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,14,0,1,-19.514,-44.512,16.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,14,0,1,-19.5,-44.359,28
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.539,-47.753,6.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.548,-47.751,34.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.607,-49.029,17.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-20.109,-47.007,6.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ONDA VERDE,Cerrado,15,0,1,-20.564,-49.19,24.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ONDA VERDE,Cerrado,15,0,1,-20.566,-49.2,19.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,APARECIDA DO TABOADO,Cerrado,15,0,1,-20.184,-51.268,16.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,APARECIDA DO TABOADO,Cerrado,15,0,1,-20.185,-51.28,19.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.595,-49.011,12.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRUMADINHO,Mata Atlantica,14,0,-999,-20.141,-44.208,12.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.596,-49.021,22.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.605,-49.019,11.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRUMADINHO,Mata Atlantica,14,0,0.9,-20.139,-44.194,19.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,0.9,-20.11,-47.017,16
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.616,-49.027,295.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,ALTAIR,Cerrado,15,0,1,-20.617,-49.037,192.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,TURIUBA,Mata Atlantica,15,0,1,-20.946,-50.171,31.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,DOIS IRMAOS DO BURITI,Cerrado,5,3.1,0.1,-20.929,-55.365,134.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARANDAI,Mata Atlantica,4,0,0.9,-20.937,-43.867,20.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,LOURDES,Mata Atlantica,15,0,1,-20.948,-50.181,103.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,LOURDES,Mata Atlantica,15,0,1,-20.957,-50.179,17.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,TABAPUA,Mata Atlantica,15,0,1,-20.969,-48.995,15.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,RIBEIRAO PRETO,Cerrado,15,0,1,-21.089,-47.778,12
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,RIBEIRAO PRETO,Cerrado,15,0,-999,-21.216,-47.833,38.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,SAO PAULO,MIRANDOPOLIS,Mata Atlantica,15,0.1,0.9,-21.117,-51.159,10.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,27,0,1,-15.618,-53.574,26
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,29,0,1,-15.627,-53.559,215.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,28,0,1,-15.629,-53.572,24.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CUIABA,Cerrado,18,0,1,-15.673,-55.932,19.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,DOM AQUINO,Cerrado,23,0,1,-15.885,-54.822,13.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,SAO FELIX DE BALSAS,Cerrado,38,0,1,-7.276,-44.875,26
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,SAO FELIX DE BALSAS,Cerrado,41,0,1,-7.286,-44.868,32.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,SAO FELIX DE BALSAS,Cerrado,41,0,1,-7.289,-44.873,22.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,22,0,1,-7.886,-46.276,23.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,COLINAS DO TOCANTINS,Cerrado,0,0,0.9,-8.003,-48.478,8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,COLINAS DO TOCANTINS,Cerrado,0,0,0.9,-8.001,-48.467,12.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,4,0,1,-8.081,-46.367,71.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,4,0,1,-8.084,-46.372,126.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,6,0,1,-8.084,-46.382,81.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,7,0,1,-8.086,-46.387,27
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,4,0,1,-8.093,-46.365,35.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,5,0,1,-8.095,-46.37,29.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,ITAPIRATINS,Cerrado,2,0,0.9,-8.435,-48.027,9.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,ITAPIRATINS,Cerrado,2,0,0.8,-8.436,-48.031,13.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,10,0,1,-8.484,-46.293,22.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,35,0,1,-8.63,-50.423,7.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,GUARAI,Cerrado,36,0,1,-8.677,-48.268,17.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,2,0,0.9,-8.708,-46.848,11.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MARANHAO,BALSAS,Cerrado,2,0,1,-8.712,-46.856,10.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,RECURSOLANDIA,Cerrado,2,0,1,-8.776,-47.195,10.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,RECURSOLANDIA,Cerrado,2,0,1,-8.774,-47.183,13.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,GOIANORTE,Cerrado,39,0,1,-8.842,-49.036,12.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,41,0,1,-8.867,-49.276,20.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,29,0,1,-9.307,-47.06,15.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,30,0,1,-9.309,-47.073,41.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,14,0,1,-9.437,-48.089,7.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,6,0,0.4,-9.484,-58.2,23.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,RIO SONO,Cerrado,22,0,1,-9.528,-47.88,11
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,34,0.5,0.4,-9.509,-56.12,26.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,39,0,1,-9.521,-48.172,7.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,ABREULANDIA,Cerrado,42,0,1,-9.529,-49.272,20
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,21,0,1,-9.547,-48.003,7.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,39,0,1,-9.564,-48.113,24.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,39,0,1,-9.566,-48.125,18.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,39,0,1,-9.568,-48.136,11.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,39,0,1,-9.644,-48.039,30
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,36,0,1,-9.633,-48.035,19.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,6,0,0.9,-9.652,-47.958,10.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,8,0,1,-9.662,-47.956,8.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,41,0,1,-9.666,-48.047,17.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,42,0,1,-9.667,-48.058,9.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,41,0,1,-9.731,-48.215,17.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,44,0,1,-9.838,-46.642,11.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,39,0,1,-9.947,-49.613,14.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,BARRA,Caatinga,59,0,1,-10.639,-43.331,36.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,PIAUI,CRISTALANDIA DO PIAUI,Cerrado,43,0,1,-10.742,-45.033,22.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,BARRA,Cerrado,44,0,1,-11.007,-43.166,23.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,39,0,1,-11.121,-46.157,16.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,BARREIRAS,Cerrado,39,0,1,-11.917,-46.027,28.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,IBOTIRAMA,Cerrado,45,0,1,-12.166,-43.209,33.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,IBOTIRAMA,Caatinga,44,0,1,-12.162,-43.187,23.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,38,0,1,-13.026,-44.861,21.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,38,0,1,-13.038,-44.859,25.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,GOIAS,CAVALCANTE,Cerrado,11,0,1,-13.437,-47.352,11.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,GOIAS,CAVALCANTE,Cerrado,11,0,1,-13.447,-47.35,8.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,44,0,1,-9.84,-46.655,10.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,GOIAS,CAVALCANTE,Cerrado,11,0,1,-13.435,-47.341,10.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,39,0,1,-9.946,-49.603,26.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,GOIAS,CAVALCANTE,Cerrado,12,0,0.9,-13.332,-47.999,6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,39,0,1,-10.863,-49.774,31.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,SAO FELIX DO TOCANTINS,Cerrado,38,0,1,-10.036,-46.733,41.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,SAO FELIX DO TOCANTINS,Cerrado,38,0,1,-10.038,-46.747,23.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazonia,38,0,0.9,-10.062,-51.692,24
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,0,0.1,0.5,-10.102,-52.767,25.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,0,0.1,0.4,-10.092,-52.768,23.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,0,0,0.8,-10.111,-52.765,15.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,34,0,1,-10.178,-51.606,19.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PARAISO DO TOCANTINS,Cerrado,39,0,1,-10.22,-49.027,7.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,34,0,1,-10.3,-51.422,12.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,31,0,1,-10.309,-50.266,24.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,32,0,1,-10.311,-50.275,6.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,35,0,1,-10.445,-49.558,42.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,42,0,1,-10.408,-47.21,52.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,43,0,1,-10.419,-47.209,18.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,39,0,-999,-10.499,-50.495,7.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,20,0,1,-10.504,-46.982,216
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,22,0,1,-10.506,-46.994,137.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,21,0,1,-10.514,-46.98,104.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,23,0,1,-10.516,-46.993,82.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,21,0,1,-10.525,-46.979,56.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,22,0,0.6,-10.518,-57.289,56.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,22,0,0.7,-10.528,-57.282,92
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,22,0,1,-10.535,-46.977,17.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,CRISTALANDIA,Cerrado,39,0,0.9,-10.552,-49.341,11.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,19,0,1,-10.554,-46.961,12.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,22,0.2,0.6,-10.56,-54.353,23.9
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,18,0,1,-10.565,-46.96,36.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,22,2.8,0.9,-10.565,-56.423,120.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,24,0.2,0.6,-10.571,-54.351,900.4
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,19,2.6,0.7,-10.567,-56.441,32.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,16,0,1,-10.569,-46.953,66
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,16,0,1,-10.573,-46.945,60.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,26,0.2,0.9,-10.573,-54.364,130.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,17,0,1,-10.575,-46.958,35.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,17,0,1,-10.578,-46.939,58.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,26,0.2,0.6,-10.581,-54.35,426.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,15,0,1,-10.58,-46.951,99.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,16,0,1,-10.588,-46.937,77.2
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,14,0,1,-10.59,-46.95,12
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,18,0,1,-10.597,-46.923,15.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,16,0,1,-10.599,-46.936,54.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.608,-53.711,142.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.61,-53.723,175.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.621,-53.733,33
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.618,-53.71,223.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.8,-10.62,-53.721,77.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.7,-10.631,-53.731,21.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.834,-48.006,11.1
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.825,-48.008,48.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,41,0,1,-10.632,-46.415,27.7
2021/06/26 17:00:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,41,0,1,-10.634,-46.429,19.6
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.827,-48.017,16.3
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.639,-53.713,45.8
2021/06/26 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,34,0,0.6,-10.64,-53.725,135.5
2021/06/26 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.817,-47.95,6.1
